row,original_index,problem_id,sample_idx,y_error,is_correct,n_steps,response_chars,primary_escape_raw_mean,primary_escape_mean,primary_escape_late,primary_escape_max,primary_coherent_escape,primary_late_coherent_escape,primary_normal_persistence,phase_escape_mean,phase_coherent_escape,shuffle_escape_mean,shuffle_coherent_escape,wrong_problem_escape_mean,wrong_problem_coherent_escape,random_escape_mean,rank_support_rate,mean_selected_rank,state_match_cosine_mean,shuffle_changed_rate_mean
3150,3286,273,10,0,1,8,649,0.08090903609991074,0.08090903609991074,0.09183929860591888,0.1094072014093399,0.0026153705548495054,0.013468964956700802,0.03232482820749283,0.08090903609991074,0.0026153705548495054,0.6889340877532959,0.05287643149495125,0.8491641879081726,0.024020187556743622,0.9924860000610352,1.0,2.857142925262451,0.8790937066078186,1.0
3151,3287,273,11,0,1,7,610,0.09411947429180145,0.09411947429180145,0.17979279160499573,0.25836700201034546,0.004756881855428219,0.043970733880996704,0.05054089054465294,0.09411947429180145,0.004756881855428219,0.6007737517356873,0.08174371719360352,0.8021925687789917,0.04432814568281174,0.9906311631202698,1.0,2.8333332538604736,0.8870580792427063,1.0
3152,3288,274,0,0,1,9,580,0.29488611221313477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8631958365440369,1.0
3153,3289,274,1,0,1,10,471,0.4179590046405792,0.15814268589019775,0.15814268589019775,0.15814268589019775,0.15814270079135895,0.15814270079135895,0.9999998807907104,0.15814268589019775,0.15814270079135895,0.9824765920639038,0.982476532459259,0.4117397964000702,0.3314215838909149,0.979954183101654,0.1111111119389534,4.0,0.8445308208465576,1.0
3154,3290,274,2,0,1,7,482,0.23314955830574036,0.2772276997566223,nan,0.2772276997566223,0.2772277295589447,nan,1.0,0.2772276997566223,0.2772277295589447,0.5618054866790771,0.5618054866790771,0.6191197037696838,0.4674927592277527,0.9987000226974487,0.1666666716337204,4.0,0.8694322109222412,1.0
3155,3291,274,3,0,1,7,496,0.5275460481643677,0.6380053162574768,nan,0.6380053162574768,0.6380053162574768,nan,1.0,0.6380053162574768,0.6380053162574768,0.6849793195724487,0.6849793195724487,0.8162384033203125,0.7139775156974792,0.9946229457855225,0.1666666716337204,4.0,0.8564260601997375,1.0
3156,3292,274,4,0,1,8,410,0.22313052415847778,0.19450685381889343,nan,0.19450685381889343,0.19450683891773224,nan,1.0,0.19450685381889343,0.19450683891773224,0.7351123094558716,0.7351123094558716,0.785345733165741,0.6896933317184448,0.9909495115280151,0.1428571492433548,4.0,0.8466764092445374,1.0
3157,3293,274,5,0,1,7,398,0.24299341440200806,0.26795828342437744,nan,0.26795828342437744,0.26795828342437744,nan,1.0,0.26795828342437744,0.26795828342437744,0.4583788514137268,0.4583788216114044,0.6875918507575989,0.5618551969528198,0.9969567060470581,0.1666666716337204,4.0,0.8475706577301025,1.0
3158,3294,274,6,0,1,6,364,0.5902071595191956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7828601598739624,1.0
3159,3295,274,7,0,1,8,483,0.2584632337093353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.845344066619873,1.0
3160,3296,274,8,0,1,4,385,0.41147494316101074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8608541488647461,1.0
3161,3297,274,9,0,1,10,646,0.4357287883758545,0.36590421199798584,0.43481001257896423,0.43481001257896423,0.1839045137166977,0.43481001257896423,0.5026028752326965,0.36590421199798584,0.1839045137166977,0.790550708770752,0.3854292631149292,0.6181820034980774,0.2784745395183563,0.9982561469078064,0.2222222238779068,4.0,0.851769208908081,1.0
3162,3298,274,10,0,1,14,759,0.7712329030036926,0.7337318658828735,0.7636739015579224,0.9587796330451965,0.023569365963339806,0.03406502306461334,0.032122593373060226,0.7337318658828735,0.023569365963339806,0.7246639728546143,0.05101016163825989,0.7849109172821045,0.03159819915890694,0.9935378432273865,0.5384615659713745,4.0,0.8189160823822021,1.0
3163,3299,274,11,0,1,7,561,0.1878966987133026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8788910508155823,1.0
3164,3300,275,0,1,0,7,622,0.15998436510562897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8143445253372192,1.0
3165,3301,275,1,0,1,11,891,0.5918869972229004,0.13973742723464966,0.13973742723464966,0.13973742723464966,0.13973741233348846,0.13973741233348846,0.9999998807907104,0.13973742723464966,0.13973741233348846,0.705825924873352,0.705825924873352,0.5117221474647522,0.4206622540950775,0.9885122776031494,0.10000000149011612,4.0,0.7741813659667969,1.0
3166,3302,275,2,0,1,13,730,0.6254690885543823,0.7259088158607483,0.7259088158607483,0.8678032159805298,0.12257302552461624,0.12257302552461624,0.16885459423065186,0.7259088158607483,0.12257302552461624,0.8781250715255737,0.14970554411411285,0.7838110327720642,0.10136323422193527,0.9971784949302673,0.25,3.8333332538604736,0.7544661164283752,1.0
3167,3303,275,3,0,1,9,689,0.46567609906196594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8029608130455017,1.0
3168,3304,275,4,1,0,16,790,0.6536071300506592,0.7323307394981384,0.7054712176322937,0.9427365064620972,0.05731374770402908,0.06037084013223648,0.078262098133564,0.7323307394981384,0.05731374770402908,0.7111891508102417,0.03846358135342598,0.8377140760421753,0.04240727797150612,0.9907673001289368,0.4000000059604645,3.866666555404663,0.7403379082679749,1.0
3169,3305,275,5,0,1,15,730,0.5986214280128479,0.5193967819213867,0.5193967819213867,0.6536270976066589,0.030982641503214836,0.030982641503214836,0.0596512034535408,0.5193967819213867,0.030982641503214836,0.8195432424545288,0.032919593155384064,0.8812125325202942,0.05008669197559357,0.9932261109352112,0.3571428656578064,3.7142856121063232,0.7045247554779053,1.0
3170,3306,275,6,0,1,10,891,0.4196470379829407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7850173711776733,1.0
3171,3307,275,7,0,1,12,911,0.6054568886756897,0.4927220344543457,0.4927220344543457,0.8541117310523987,0.1922914981842041,0.1922914981842041,0.3902636468410492,0.4927220344543457,0.1922914981842041,0.7971994876861572,0.3104879856109619,0.7107326984405518,0.2986348867416382,0.9817613363265991,0.1818181872367859,4.0,0.7758224606513977,1.0
3172,3308,275,8,0,1,7,592,0.22401529550552368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7933734059333801,1.0
3173,3309,275,9,0,1,6,609,0.7841200232505798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7663099765777588,1.0
3174,3310,275,10,0,1,11,699,0.5467401742935181,0.3906131088733673,0.3906131088733673,0.3906131088733673,0.3906131088733673,0.3906131088733673,1.0,0.3906131088733673,0.3906131088733673,0.9505150318145752,0.9505150318145752,0.768852710723877,0.7081882953643799,0.9941849112510681,0.10000000149011612,4.0,0.7470235824584961,1.0
3175,3311,275,11,0,1,7,538,0.23374255001544952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7989192008972168,1.0
3176,3312,276,0,0,1,7,673,0.30190953612327576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8249831795692444,1.0
3177,3313,276,1,0,1,13,432,0.17217722535133362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8346073627471924,1.0
3178,3314,276,2,0,1,17,1298,0.7571662664413452,0.793272852897644,0.7623826861381531,0.945751428604126,0.05049748346209526,0.05313140153884888,0.06365714222192764,0.793272852897644,0.05049748346209526,0.8114010095596313,0.05617092549800873,0.8493714928627014,0.051837388426065445,0.9918389916419983,0.5,4.0,0.7285729050636292,1.0
3179,3315,276,3,0,1,13,502,0.2273705154657364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8403862714767456,1.0
3180,3316,276,4,0,1,14,524,0.1860828995704651,0.42456549406051636,0.42456549406051636,0.42456549406051636,0.42456552386283875,0.42456552386283875,1.0000001192092896,0.42456549406051636,0.42456552386283875,0.6863187551498413,0.6863186955451965,0.6899876594543457,0.618628203868866,0.9914529323577881,0.07692307978868484,4.0,0.8361701369285583,1.0
3181,3318,276,6,0,1,14,963,0.46153703331947327,0.5266847610473633,0.32327866554260254,0.9019683599472046,0.13458119332790375,0.32327866554260254,0.2555251121520996,0.5266847610473633,0.13458119332790375,0.7354575991630554,0.18199028074741364,0.8324571251869202,0.2754809260368347,0.9891867637634277,0.23076923191547394,4.0,0.844181478023529,1.0
3182,3319,276,7,0,1,7,363,0.19621562957763672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8281611204147339,1.0
3183,3320,276,8,0,1,9,653,0.5798545479774475,0.6502004861831665,nan,0.6502004861831665,0.6502004265785217,nan,1.0,0.6502004861831665,0.6502004265785217,0.5031282901763916,0.5031283497810364,0.7868790030479431,0.7073817849159241,0.9978036284446716,0.125,4.0,0.8019976019859314,1.0
3184,3321,276,9,0,1,14,676,0.6835415363311768,0.7046353816986084,0.8136532306671143,0.8507726192474365,0.25226685404777527,0.8136531710624695,0.358010470867157,0.7046353816986084,0.25226685404777527,0.7652237415313721,0.29033175110816956,0.8514876365661621,0.3477015793323517,0.9928048849105835,0.3076923191547394,4.0,0.7793040871620178,1.0
3185,3322,276,10,0,1,8,547,0.2820998430252075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8089966773986816,1.0
3186,3323,276,11,0,1,15,612,0.34727728366851807,0.4492526352405548,0.5262368321418762,0.6964158415794373,0.035910073667764664,0.021914830431342125,0.07993292063474655,0.4492526352405548,0.035910073667764664,0.6707507371902466,0.08461757004261017,0.7929185032844543,0.11478658020496368,0.9922016263008118,0.2857142984867096,4.0,0.8199737071990967,1.0
3187,3324,277,0,1,0,12,611,0.6115937829017639,0.8220820426940918,0.8220820426940918,0.9482528567314148,0.07312963157892227,0.07312963157892227,0.08895660936832428,0.8220820426940918,0.07312963157892227,0.8631189465522766,0.06683579087257385,0.8973541259765625,0.060890793800354004,0.994258463382721,0.3636363744735718,3.6363637447357178,0.8160589337348938,1.0
3188,3325,277,1,0,1,5,412,0.19736072421073914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8620694875717163,1.0
3189,3326,277,2,0,1,13,714,0.7114712595939636,0.73591148853302,0.7014175653457642,0.9747871160507202,0.030951885506510735,0.034366097301244736,0.04205925017595291,0.73591148853302,0.030951885506510735,0.7790529131889343,0.060176171362400055,0.8341585993766785,0.030787846073508263,0.9924371242523193,0.5,3.5833332538604736,0.8267030119895935,1.0
3190,3327,277,3,0,1,9,514,0.3123411536216736,0.28402554988861084,0.28402554988861084,0.44886550307273865,0.09942791610956192,0.09942791610956192,0.35006681084632874,0.28402554988861084,0.09942791610956192,0.8721206188201904,0.4284556210041046,0.7464865446090698,0.30309054255485535,0.9935929179191589,0.25,3.875,0.8664817214012146,1.0
3191,3328,277,4,0,1,5,242,0.12398628890514374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8476954102516174,1.0
3192,3329,277,5,0,1,7,473,0.5527520179748535,0.7455664873123169,nan,0.7455664873123169,0.7455664873123169,nan,1.0,0.7455664873123169,0.7455664873123169,0.8827004432678223,0.8827003836631775,0.8311259746551514,0.7416265606880188,0.9983983039855957,0.1666666716337204,4.0,0.8548498749732971,1.0
3193,3330,277,6,0,1,7,510,0.4634189009666443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8437447547912598,1.0
3194,3331,277,7,0,1,9,636,0.5011391043663025,0.5228017568588257,0.5228017568588257,0.7784937620162964,0.1715523898601532,0.1715523898601532,0.3281404376029968,0.5228017568588257,0.1715523898601532,0.9071207046508789,0.4229613244533539,0.7587877511978149,0.29054930806159973,0.9911695718765259,0.25,3.875,0.8555774092674255,1.0
3195,3332,277,8,0,1,9,499,0.5248947739601135,0.4970105290412903,0.4062390923500061,0.6785534620285034,0.1358468234539032,0.08672706037759781,0.27332788705825806,0.4970105290412903,0.1358468234539032,0.9028644561767578,0.3132101893424988,0.7004857063293457,0.18199492990970612,0.9936106204986572,0.375,3.875,0.8425783514976501,1.0
3196,3333,277,9,0,1,8,480,0.3810059726238251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8393992781639099,1.0
3197,3334,277,10,0,1,5,296,0.13147877156734467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8527102470397949,1.0
3198,3335,277,11,0,1,8,644,0.45984897017478943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.859227180480957,1.0
3199,3336,278,0,0,1,13,803,0.6318843364715576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8056881427764893,1.0
3200,3337,278,1,0,1,12,801,0.5659531950950623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.831296443939209,1.0
3201,3338,278,2,0,1,13,659,0.6488772034645081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8259846568107605,1.0
3202,3339,278,3,0,1,9,434,0.7696301937103271,0.4421459138393402,nan,0.4421459138393402,0.4421459138393402,nan,1.0000001192092896,0.4421459138393402,0.4421459138393402,0.9330501556396484,0.9330502152442932,0.847480833530426,0.7516810297966003,0.9970636367797852,0.125,4.0,0.7854906320571899,1.0
3203,3340,278,4,0,1,7,542,0.528415858745575,0.6158183217048645,nan,0.6158183217048645,0.6158182621002197,nan,0.9999998807907104,0.6158183217048645,0.6158182621002197,0.8191835880279541,0.8191835880279541,0.889909029006958,0.8278660774230957,0.9948899149894714,0.1666666716337204,4.0,0.8193846940994263,1.0
3204,3341,278,5,0,1,7,377,0.6262191534042358,0.8146649599075317,nan,0.8146649599075317,0.8146649599075317,nan,1.0,0.8146649599075317,0.8146649599075317,0.9211397171020508,0.9211397171020508,0.9448769688606262,0.9121262431144714,0.9946626424789429,0.1666666716337204,4.0,0.80185467004776,1.0
3205,3342,278,6,0,1,9,455,0.4189718961715698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8317840099334717,1.0
3206,3343,278,7,0,1,9,552,0.7215962409973145,0.6577620506286621,nan,0.6577620506286621,0.6577620506286621,nan,1.0,0.6577620506286621,0.6577620506286621,0.7343224287033081,0.7343224287033081,0.8822447657585144,0.8191600441932678,0.9967356324195862,0.125,4.0,0.7942969799041748,1.0
3207,3344,278,8,0,1,8,444,0.5410804748535156,0.8114118576049805,nan,0.8114118576049805,0.8114117980003357,nan,0.9999999403953552,0.8114118576049805,0.8114117980003357,0.9930390119552612,0.9930390119552612,0.9006814956665039,0.8549068570137024,0.9961817860603333,0.1428571492433548,4.0,0.8316492438316345,1.0
3208,3345,278,9,0,1,12,604,0.6421868801116943,0.13147392868995667,nan,0.13147392868995667,0.13147392868995667,nan,1.0000001192092896,0.13147392868995667,0.13147392868995667,0.8221225738525391,0.8221224546432495,0.7983452677726746,0.6745709776878357,0.9858919382095337,0.09090909361839294,4.0,0.8159250020980835,1.0
3209,3346,278,10,0,1,9,434,0.4425725042819977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8480685353279114,1.0
3210,3347,278,11,0,1,8,558,0.5213791131973267,0.1532045304775238,nan,0.1532045304775238,0.1532045304775238,nan,1.0,0.1532045304775238,0.1532045304775238,0.9634096622467041,0.9634097218513489,0.7928969264030457,0.6680861115455627,0.9947957396507263,0.1428571492433548,4.0,0.8403963446617126,1.0
3211,3348,279,0,0,1,10,616,0.09208113700151443,0.07359489798545837,0.05037146434187889,0.16452708840370178,0.008693409152328968,0.02351459488272667,0.11812516301870346,0.07359489798545837,0.008693409152328968,0.8710361123085022,0.09748394787311554,0.8326058387756348,0.06397329270839691,0.9902607202529907,0.6666666865348816,3.555555582046509,0.9371539950370789,1.0
3212,3349,279,1,0,1,10,661,0.11090406030416489,0.08047275245189667,0.10903973877429962,0.13499796390533447,0.00805734284222126,0.038998186588287354,0.10012511163949966,0.08047275245189667,0.00805734284222126,0.8556394577026367,0.10418526083230972,0.8205299377441406,0.05100225284695625,0.9937185049057007,0.6666666865348816,3.6666667461395264,0.9310018420219421,1.0
3213,3350,279,2,0,1,10,618,0.11120788753032684,0.07772842049598694,0.06712114810943604,0.14890320599079132,0.007883899845182896,0.024910682812333107,0.1014287993311882,0.07772842049598694,0.007883899845182896,0.8697904348373413,0.0889957994222641,0.8479632139205933,0.06356571614742279,0.9925053715705872,0.6666666865348816,3.555555582046509,0.9366378784179688,1.0
3214,3351,279,3,0,1,10,656,0.13938185572624207,0.10316718369722366,0.051090165972709656,0.22600285708904266,0.01172436773777008,0.02011808753013611,0.11364433914422989,0.10316718369722366,0.01172436773777008,0.8872361183166504,0.10753495246171951,0.8366896510124207,0.06614381819963455,0.9933531284332275,0.6666666865348816,3.555555582046509,0.9287412166595459,1.0
3215,3352,279,4,0,1,10,557,0.4756242334842682,0.4767504334449768,0.1191706508398056,0.8938726186752319,0.028266970068216324,0.023717373609542847,0.05929092317819595,0.4767504334449768,0.028266970068216324,0.9074126482009888,0.06832949072122574,0.89281165599823,0.048993464559316635,0.9939066171646118,0.7777777910232544,3.3333332538604736,0.8769525289535522,1.0
3216,3353,279,5,0,1,10,458,0.45102789998054504,0.420328289270401,0.43862810730934143,0.8104392290115356,0.023365870118141174,0.10496911406517029,0.055589575320482254,0.420328289270401,0.023365870118141174,0.7951712608337402,0.08114250004291534,0.860692024230957,0.03947870060801506,0.9964690804481506,0.7777777910232544,3.3333332538604736,0.8914201259613037,1.0
3217,3354,279,6,0,1,10,654,0.13028421998023987,0.10847512632608414,0.06708062440156937,0.27670398354530334,0.008090296760201454,0.029140591621398926,0.0745820552110672,0.10847512632608414,0.008090296760201454,0.8787038326263428,0.0905386209487915,0.8364686965942383,0.058154813945293427,0.9929745197296143,0.6666666865348816,3.555555582046509,0.9298239946365356,1.0
3218,3355,279,7,0,1,9,631,0.5892011523246765,0.5334452986717224,0.9291817545890808,0.9664582014083862,0.06061922758817673,0.4465678930282593,0.11363720893859863,0.5334452986717224,0.06061922758817673,0.6051823496818542,0.077907994389534,0.8166654706001282,0.0586061030626297,0.9905486702919006,0.75,3.5,0.8952077627182007,1.0
3219,3356,279,8,0,1,10,625,0.10934367775917053,0.0742228627204895,0.03466133028268814,0.23601199686527252,0.008131664246320724,0.01667613908648491,0.1095573902130127,0.0742228627204895,0.008131664246320724,0.7412253618240356,0.08083972334861755,0.8331197500228882,0.05967435613274574,0.9946168065071106,0.6666666865348816,3.6666667461395264,0.9358329176902771,1.0
3220,3357,279,9,0,1,10,643,0.11604183912277222,0.0803719162940979,0.03926432132720947,0.17919790744781494,0.00605591619387269,0.015173586085438728,0.07534866034984589,0.0803719162940979,0.00605591619387269,0.784438967704773,0.08081799000501633,0.814333438873291,0.05627691000699997,0.9948946237564087,0.6666666865348816,3.6666667461395264,0.9368161559104919,1.0
3221,3358,279,10,0,1,10,718,0.10530207306146622,0.0800689086318016,0.13257473707199097,0.21183040738105774,0.005410032346844673,0.01958395168185234,0.06756720691919327,0.0800689086318016,0.005410032346844673,0.8452434539794922,0.07890260219573975,0.836479902267456,0.037209875881671906,0.9953029155731201,0.7777777910232544,3.6666667461395264,0.9313862919807434,1.0
